[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelRequest"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Bundle\SecurityBundle\Debug\TraceableFirewallListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Bundle\\SecurityBundle\\Debug\\TraceableFirewallListener::onKernelRequest"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.request" to listener "Knp\Bundle\PaginatorBundle\Subscriber\SlidingPaginationSubscriber::onKernelRequest". {"event":"kernel.request","listener":"Knp\\Bundle\\PaginatorBundle\\Subscriber\\SlidingPaginationSubscriber::onKernelRequest"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ControllerListener::onKernelController"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ParamConverterListener::onKernelController"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelController"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\TemplateListener::onKernelController"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\SecurityListener::onKernelControllerArguments"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\IsGrantedListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\IsGrantedListener::onKernelControllerArguments"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.before" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\SortableSubscriber::before". {"event":"knp_pager.before","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\SortableSubscriber::before"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.before" to listener "Knp\Component\Pager\Event\Subscriber\Filtration\FiltrationSubscriber::before". {"event":"knp_pager.before","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Filtration\\FiltrationSubscriber::before"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.before" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\PaginationSubscriber::before". {"event":"knp_pager.before","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\PaginationSubscriber::before"} []
[2017-12-18 20:13:48] doctrine.DEBUG: SELECT count(DISTINCT f0_.id) AS sclr_0 FROM feed f0_ [] []
[2017-12-18 20:13:48] doctrine.DEBUG: SELECT DISTINCT f0_.id AS id_0 FROM feed f0_ LIMIT 10 OFFSET 0 [] []
[2017-12-18 20:13:48] doctrine.DEBUG: SELECT f0_.id AS id_0, f0_.title AS title_1, f0_.description AS description_2, f0_.link AS link_3, f0_.pub_date AS pub_date_4, f0_.guid AS guid_5, f0_.category AS category_6, f0_.comment AS comment_7 FROM feed f0_ WHERE f0_.id IN (?) [["1","2","3","4","5","6","7","8","9","10"]] []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ORM\QueryBuilderSubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ORM\\QueryBuilderSubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ODM\MongoDB\QueryBuilderSubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ODM\\MongoDB\\QueryBuilderSubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ODM\PHPCR\QueryBuilderSubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ODM\\PHPCR\\QueryBuilderSubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\DBALQueryBuilderSubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\DBALQueryBuilderSubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\Doctrine\ORM\QuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\Doctrine\\ORM\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\Doctrine\ODM\MongoDB\QuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\Doctrine\\ODM\\MongoDB\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\ElasticaQuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\ElasticaQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\PropelQuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\PropelQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\SolariumQuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\SolariumQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\ArraySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\ArraySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Filtration\Doctrine\ORM\QuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Filtration\\Doctrine\\ORM\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Filtration\PropelQuerySubscriber::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Filtration\\PropelQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.items" to listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ORM\QuerySubscriber\UsesPaginator::items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ORM\\QuerySubscriber\\UsesPaginator::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ORM\QuerySubscriber\UsesPaginator::items" stopped propagation of the event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ORM\\QuerySubscriber\\UsesPaginator::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ORM\QuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ORM\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ODM\MongoDB\QuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ODM\\MongoDB\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\ODM\PHPCR\QuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\ODM\\PHPCR\\QuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\Doctrine\CollectionSubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\Doctrine\\CollectionSubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\PropelQuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\PropelQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\SolariumQuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\SolariumQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\ElasticaQuerySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\ElasticaQuerySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\ArraySubscriber::items" was not called for event "knp_pager.items". {"event":"knp_pager.items","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\ArraySubscriber::items"} []
[2017-12-18 20:13:48] event.DEBUG: Notified event "knp_pager.pagination" to listener "Knp\Bundle\PaginatorBundle\Subscriber\SlidingPaginationSubscriber::pagination". {"event":"knp_pager.pagination","listener":"Knp\\Bundle\\PaginatorBundle\\Subscriber\\SlidingPaginationSubscriber::pagination"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Bundle\PaginatorBundle\Subscriber\SlidingPaginationSubscriber::pagination" stopped propagation of the event "knp_pager.pagination". {"event":"knp_pager.pagination","listener":"Knp\\Bundle\\PaginatorBundle\\Subscriber\\SlidingPaginationSubscriber::pagination"} []
[2017-12-18 20:13:48] event.DEBUG: Listener "Knp\Component\Pager\Event\Subscriber\Paginate\PaginationSubscriber::pagination" was not called for event "knp_pager.pagination". {"event":"knp_pager.pagination","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Paginate\\PaginationSubscriber::pagination"} []
[2017-12-18 20:13:49] request.CRITICAL: Uncaught PHP Exception Twig_Error_Runtime: "Neither the property "date" nor one of the methods "date()", "getdate()"/"isdate()"/"hasdate()" or "__call()" exist and have public access in class "AppBundle\Entity\Feed"." at C:\xampp\htdocs\base-php\app\Resources\views\rss\index.html.twig line 87 {"exception":"[object] (Twig_Error_Runtime(code: 0): Neither the property \"date\" nor one of the methods \"date()\", \"getdate()\"/\"isdate()\"/\"hasdate()\" or \"__call()\" exist and have public access in class \"AppBundle\\Entity\\Feed\". at C:\\xampp\\htdocs\\base-php\\app\\Resources\\views\\rss\\index.html.twig:87)"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\DebugHandlersListener::configure". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\DebugHandlersListener::configure"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ValidateRequestListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ValidateRequestListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\SessionListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SessionListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\FragmentListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\FragmentListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Bundle\FrameworkBundle\EventListener\ResolveControllerNameSubscriber::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Bundle\\FrameworkBundle\\EventListener\\ResolveControllerNameSubscriber::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Bundle\SecurityBundle\Debug\TraceableFirewallListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Bundle\\SecurityBundle\\Debug\\TraceableFirewallListener::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.request" to listener "Knp\Bundle\PaginatorBundle\Subscriber\SlidingPaginationSubscriber::onKernelRequest". {"event":"kernel.request","listener":"Knp\\Bundle\\PaginatorBundle\\Subscriber\\SlidingPaginationSubscriber::onKernelRequest"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ControllerListener::onKernelController"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ParamConverterListener::onKernelController"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelController"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\TemplateListener::onKernelController"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\SecurityListener::onKernelControllerArguments"} []
[2017-12-18 20:13:49] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\IsGrantedListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\IsGrantedListener::onKernelControllerArguments"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\RememberMe\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\RememberMe\\ResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelResponse". {"event":"kernel.response","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\Firewall\ContextListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ContextListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\SaveSessionListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SaveSessionListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\StreamedResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\StreamedResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Bundle\SecurityBundle\Debug\TraceableFirewallListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Bundle\\SecurityBundle\\Debug\\TraceableFirewallListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\Security\Http\Firewall\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\Security\\Http\\Firewall\\ExceptionListener::onKernelException"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onException". {"event":"kernel.exception","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onException"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.exception" to listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-12-18 20:13:50] event.DEBUG: Listener "Symfony\Component\HttpKernel\EventListener\ExceptionListener::onKernelException" stopped propagation of the event "kernel.exception". {"event":"kernel.exception","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ExceptionListener::onKernelException"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\Security\Http\RememberMe\ResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\Security\\Http\\RememberMe\\ResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelResponse". {"event":"kernel.response","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\SaveSessionListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SaveSessionListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.response" to listener "Symfony\Component\HttpKernel\EventListener\StreamedResponseListener::onKernelResponse". {"event":"kernel.response","listener":"Symfony\\Component\\HttpKernel\\EventListener\\StreamedResponseListener::onKernelResponse"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.finish_request" to listener "Symfony\Bundle\SecurityBundle\Debug\TraceableFirewallListener::onKernelFinishRequest". {"event":"kernel.finish_request","listener":"Symfony\\Bundle\\SecurityBundle\\Debug\\TraceableFirewallListener::onKernelFinishRequest"} []
[2017-12-18 20:13:50] event.DEBUG: Notified event "kernel.terminate" to listener "Symfony\Bundle\SwiftmailerBundle\EventListener\EmailSenderListener::onTerminate". {"event":"kernel.terminate","listener":"Symfony\\Bundle\\SwiftmailerBundle\\EventListener\\EmailSenderListener::onTerminate"} []
[2017-12-18 20:14:57] request.INFO: Matched route "blog_list". {"route":"blog_list","route_parameters":{"_controller":"AppBundle\\Controller\\RssController::listAction","_route":"blog_list"},"request_uri":"http://127.0.0.1:8000/","method":"GET"} []
[2017-12-18 20:14:57] security.INFO: Populated the TokenStorage with an anonymous Token. [] []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\DebugHandlersListener::configure". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\DebugHandlersListener::configure"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\ValidateRequestListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\ValidateRequestListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\SessionListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\SessionListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\FragmentListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\FragmentListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\RouterListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\RouterListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Bundle\FrameworkBundle\EventListener\ResolveControllerNameSubscriber::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Bundle\\FrameworkBundle\\EventListener\\ResolveControllerNameSubscriber::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Component\HttpKernel\EventListener\LocaleListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Component\\HttpKernel\\EventListener\\LocaleListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Symfony\Bundle\SecurityBundle\Debug\TraceableFirewallListener::onKernelRequest". {"event":"kernel.request","listener":"Symfony\\Bundle\\SecurityBundle\\Debug\\TraceableFirewallListener::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.request" to listener "Knp\Bundle\PaginatorBundle\Subscriber\SlidingPaginationSubscriber::onKernelRequest". {"event":"kernel.request","listener":"Knp\\Bundle\\PaginatorBundle\\Subscriber\\SlidingPaginationSubscriber::onKernelRequest"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ControllerListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ControllerListener::onKernelController"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\ParamConverterListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\ParamConverterListener::onKernelController"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\HttpCacheListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\HttpCacheListener::onKernelController"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\TemplateListener::onKernelController". {"event":"kernel.controller","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\TemplateListener::onKernelController"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\SecurityListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\SecurityListener::onKernelControllerArguments"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "kernel.controller_arguments" to listener "Sensio\Bundle\FrameworkExtraBundle\EventListener\IsGrantedListener::onKernelControllerArguments". {"event":"kernel.controller_arguments","listener":"Sensio\\Bundle\\FrameworkExtraBundle\\EventListener\\IsGrantedListener::onKernelControllerArguments"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "knp_pager.before" to listener "Knp\Component\Pager\Event\Subscriber\Sortable\SortableSubscriber::before". {"event":"knp_pager.before","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Sortable\\SortableSubscriber::before"} []
[2017-12-18 20:14:57] event.DEBUG: Notified event "knp_pager.before" to listener "Knp\Component\Pager\Event\Subscriber\Filtration\FiltrationSubscriber::before". {"event":"knp_pager.before","listener":"Knp\\Component\\Pager\\Event\\Subscriber\\Filtration\\FiltrationSubscriber::before"} []
